G2longitude,G2latitude,G2year,G2month,G2depth,G2tco2,Ocean_Region
50.386,-33.767,2009.0,4.0,567.0,2116.5,Indian
50.386,-33.767,2009.0,4.0,962.0,2163.9,Indian
50.386,-33.767,2009.0,4.0,1726.0,2244.7,Indian
50.386,-33.767,2009.0,4.0,4219.0,2261.6,Indian
50.386,-33.767,2009.0,4.0,4359.0,2262.1,Indian
50.977,-33.837,2009.0,4.0,4.0,2037.0,Indian
50.977,-33.837,2009.0,4.0,26.0,2036.6,Indian
50.977,-33.837,2009.0,4.0,75.0,2054.0,Indian
50.977,-33.837,2009.0,4.0,100.0,2071.0,Indian
50.977,-33.837,2009.0,4.0,148.0,2087.8,Indian
50.977,-33.837,2009.0,4.0,197.0,2094.2,Indian
50.977,-33.837,2009.0,4.0,248.0,2101.1,Indian
50.977,-33.837,2009.0,4.0,298.0,2102.7,Indian
50.977,-33.837,2009.0,4.0,346.0,2109.9,Indian
50.977,-33.837,2009.0,4.0,396.0,2111.2,Indian
50.977,-33.837,2009.0,4.0,445.0,2113.8,Indian
50.977,-33.837,2009.0,4.0,494.0,2117.6,Indian
50.977,-33.837,2009.0,4.0,592.0,2119.2,Indian
50.977,-33.837,2009.0,4.0,693.0,2130.4,Indian
50.977,-33.837,2009.0,4.0,795.0,2140.6,Indian
50.977,-33.837,2009.0,4.0,892.0,2160.1,Indian
50.977,-33.837,2009.0,4.0,991.0,2174.3,Indian
50.977,-33.837,2009.0,4.0,1090.0,2189.2,Indian
50.977,-33.837,2009.0,4.0,1190.0,2203.4,Indian
50.977,-33.837,2009.0,4.0,1288.0,2216.8,Indian
50.977,-33.837,2009.0,4.0,1386.0,2226.0,Indian
50.977,-33.837,2009.0,4.0,1486.0,2235.2,Indian
50.977,-33.837,2009.0,4.0,1580.0,2241.8,Indian
50.977,-33.837,2009.0,4.0,1778.0,2248.2,Indian
50.977,-33.837,2009.0,4.0,1977.0,2250.0,Indian
50.977,-33.837,2009.0,4.0,2220.0,2251.6,Indian
50.977,-33.837,2009.0,4.0,2468.0,2252.7,Indian
50.977,-33.837,2009.0,4.0,2711.0,2252.4,Indian
50.977,-33.837,2009.0,4.0,2979.0,2256.8,Indian
50.977,-33.837,2009.0,4.0,3277.0,2259.7,Indian
50.977,-33.837,2009.0,4.0,3575.0,2259.1,Indian
50.977,-33.837,2009.0,4.0,3871.0,2259.5,Indian
50.977,-33.837,2009.0,4.0,4169.0,2260.6,Indian
50.977,-33.837,2009.0,4.0,4309.0,2260.2,Indian
50.977,-33.837,2009.0,4.0,4451.0,2263.0,Indian
51.571,-33.92,2009.0,4.0,4.0,2042.8,Indian
51.571,-33.92,2009.0,4.0,36.0,2043.3,Indian
51.571,-33.92,2009.0,4.0,61.0,2052.1,Indian
51.571,-33.92,2009.0,4.0,84.0,2064.6,Indian
51.571,-33.92,2009.0,4.0,135.0,2087.4,Indian
51.571,-33.92,2009.0,4.0,213.0,2100.6,Indian
51.571,-33.92,2009.0,4.0,312.0,2111.6,Indian
51.571,-33.92,2009.0,4.0,412.0,2114.2,Indian
51.571,-33.92,2009.0,4.0,630.0,2128.4,Indian
51.571,-33.92,2009.0,4.0,928.0,2166.3,Indian
51.571,-33.92,2009.0,4.0,1321.0,2219.4,Indian
51.571,-33.92,2009.0,4.0,1517.0,2237.9,Indian
51.571,-33.92,2009.0,4.0,1645.0,2245.1,Indian
51.571,-33.92,2009.0,4.0,1844.0,2245.4,Indian
51.571,-33.92,2009.0,4.0,2548.0,2251.2,Indian
51.571,-33.92,2009.0,4.0,3053.0,2259.1,Indian
51.571,-33.92,2009.0,4.0,3644.0,2260.3,Indian
51.571,-33.92,2009.0,4.0,4069.0,2258.7,Indian
51.571,-33.92,2009.0,4.0,4181.0,2261.0,Indian
52.166,-33.999,2009.0,4.0,12.0,2047.8,Indian
52.166,-33.999,2009.0,4.0,26.0,2047.9,Indian
52.166,-33.999,2009.0,4.0,47.0,2048.9,Indian
52.166,-33.999,2009.0,4.0,74.0,2056.4,Indian
52.166,-33.999,2009.0,4.0,96.0,2070.5,Indian
52.166,-33.999,2009.0,4.0,140.0,2094.8,Indian
52.166,-33.999,2009.0,4.0,190.0,2102.2,Indian
52.166,-33.999,2009.0,4.0,238.0,2106.3,Indian
52.166,-33.999,2009.0,4.0,288.0,2108.9,Indian
52.166,-33.999,2009.0,4.0,337.0,2112.2,Indian
52.166,-33.999,2009.0,4.0,388.0,2113.3,Indian
52.166,-33.999,2009.0,4.0,437.0,2112.0,Indian
52.166,-33.999,2009.0,4.0,488.0,2116.9,Indian
52.166,-33.999,2009.0,4.0,566.0,2123.1,Indian
52.166,-33.999,2009.0,4.0,667.0,2131.2,Indian
52.166,-33.999,2009.0,4.0,766.0,2143.4,Indian
52.166,-33.999,2009.0,4.0,865.0,2159.7,Indian
52.166,-33.999,2009.0,4.0,961.0,2171.0,Indian
52.166,-33.999,2009.0,4.0,1064.0,2184.2,Indian
52.166,-33.999,2009.0,4.0,1160.0,2198.9,Indian
52.166,-33.999,2009.0,4.0,1259.0,2213.2,Indian
52.166,-33.999,2009.0,4.0,1359.0,2225.5,Indian
52.166,-33.999,2009.0,4.0,1459.0,2232.6,Indian
52.166,-33.999,2009.0,4.0,1557.0,2238.4,Indian
52.166,-33.999,2009.0,4.0,1723.0,2244.6,Indian
52.166,-33.999,2009.0,4.0,1924.0,2246.1,Indian
52.166,-33.999,2009.0,4.0,2152.0,2246.8,Indian
52.166,-33.999,2009.0,4.0,2400.0,2248.1,Indian
52.166,-33.999,2009.0,4.0,2648.0,2247.5,Indian
52.166,-33.999,2009.0,4.0,2895.0,2252.6,Indian
52.166,-33.999,2009.0,4.0,3178.0,2255.1,Indian
52.166,-33.999,2009.0,4.0,3474.0,2256.2,Indian
52.166,-33.999,2009.0,4.0,3774.0,2257.8,Indian
52.166,-33.999,2009.0,4.0,4069.0,2257.5,Indian
52.166,-33.999,2009.0,4.0,4244.0,2257.1,Indian
52.166,-33.999,2009.0,4.0,4412.0,2259.9,Indian
52.793,-33.999,2009.0,4.0,12.0,2015.0,Indian
52.793,-33.999,2009.0,4.0,33.0,2038.1,Indian
52.793,-33.999,2009.0,4.0,58.0,2051.9,Indian
52.793,-33.999,2009.0,4.0,82.0,2058.0,Indian
52.793,-33.999,2009.0,4.0,107.0,2071.1,Indian
52.793,-33.999,2009.0,4.0,157.0,2095.1,Indian
52.793,-33.999,2009.0,4.0,257.0,2105.5,Indian
52.793,-33.999,2009.0,4.0,353.0,2110.2,Indian
52.793,-33.999,2009.0,4.0,500.0,2114.1,Indian
52.793,-33.999,2009.0,4.0,699.0,2131.3,Indian
52.793,-33.999,2009.0,4.0,900.0,2160.3,Indian
52.793,-33.999,2009.0,4.0,1098.0,2186.1,Indian
52.793,-33.999,2009.0,4.0,1593.0,2239.2,Indian
52.793,-33.999,2009.0,4.0,2982.0,2254.0,Indian
52.793,-33.999,2009.0,4.0,5164.0,2257.0,Indian
52.793,-33.999,2009.0,4.0,5361.0,2258.1,Indian
52.793,-33.999,2009.0,4.0,5576.0,2261.6,Indian
53.125,-34.0,2009.0,4.0,5.0,2009.4,Indian
53.125,-34.0,2009.0,4.0,39.0,2039.9,Indian
53.125,-34.0,2009.0,4.0,60.0,2045.9,Indian
53.125,-34.0,2009.0,4.0,85.0,2052.4,Indian
53.125,-34.0,2009.0,4.0,117.0,2068.9,Indian
53.125,-34.0,2009.0,4.0,166.0,2088.4,Indian
53.125,-34.0,2009.0,4.0,216.0,2093.5,Indian
53.125,-34.0,2009.0,4.0,265.0,2098.4,Indian
53.125,-34.0,2009.0,4.0,314.0,2101.9,Indian
53.125,-34.0,2009.0,4.0,364.0,2105.0,Indian
53.125,-34.0,2009.0,4.0,433.0,2108.9,Indian
53.125,-34.0,2009.0,4.0,532.0,2114.6,Indian
53.125,-34.0,2009.0,4.0,634.0,2123.1,Indian
53.125,-34.0,2009.0,4.0,725.0,2132.6,Indian
53.125,-34.0,2009.0,4.0,825.0,2147.1,Indian
53.125,-34.0,2009.0,4.0,923.0,2160.3,Indian
53.125,-34.0,2009.0,4.0,1023.0,2175.4,Indian
53.125,-34.0,2009.0,4.0,1123.0,2188.2,Indian
53.125,-34.0,2009.0,4.0,1221.0,2207.1,Indian
53.125,-34.0,2009.0,4.0,1322.0,2222.0,Indian
53.125,-34.0,2009.0,4.0,1417.0,2231.7,Indian
53.125,-34.0,2009.0,4.0,1519.0,2237.0,Indian
53.125,-34.0,2009.0,4.0,1649.0,2244.1,Indian
53.125,-34.0,2009.0,4.0,1841.0,2246.2,Indian
53.125,-34.0,2009.0,4.0,2059.0,2250.2,Indian
53.125,-34.0,2009.0,4.0,2303.0,2250.9,Indian
53.125,-34.0,2009.0,4.0,2549.0,2252.7,Indian
53.125,-34.0,2009.0,4.0,2797.0,2256.8,Indian
53.125,-34.0,2009.0,4.0,3055.0,2255.0,Indian
53.125,-34.0,2009.0,4.0,3348.0,2257.8,Indian
53.125,-34.0,2009.0,4.0,3636.0,2259.7,Indian
53.125,-34.0,2009.0,4.0,3934.0,2258.4,Indian
53.125,-34.0,2009.0,4.0,4231.0,2258.6,Indian
53.125,-34.0,2009.0,4.0,4428.0,2259.7,Indian
53.125,-34.0,2009.0,4.0,4618.0,2258.5,Indian
53.125,-34.0,2009.0,4.0,4734.0,2259.1,Indian
53.636,-33.998,2009.0,4.0,5.0,2041.5,Indian
53.636,-33.998,2009.0,4.0,21.0,2044.2,Indian
53.636,-33.998,2009.0,4.0,65.0,2056.4,Indian
53.636,-33.998,2009.0,4.0,91.0,2069.9,Indian
53.636,-33.998,2009.0,4.0,137.0,2091.5,Indian
53.636,-33.998,2009.0,4.0,234.0,2102.1,Indian
53.636,-33.998,2009.0,4.0,334.0,2103.0,Indian
53.636,-33.998,2009.0,4.0,433.0,2105.2,Indian
53.636,-33.998,2009.0,4.0,759.0,2131.8,Indian
53.636,-33.998,2009.0,4.0,1158.0,2194.1,Indian
53.636,-33.998,2009.0,4.0,1546.0,2236.0,Indian
53.636,-33.998,2009.0,4.0,2384.0,2248.9,Indian
53.636,-33.998,2009.0,4.0,3447.0,2254.9,Indian
53.636,-33.998,2009.0,4.0,4431.0,2256.5,Indian
54.174,-33.998,2009.0,4.0,8.0,2044.6,Indian
54.174,-33.998,2009.0,4.0,30.0,2046.5,Indian
54.174,-33.998,2009.0,4.0,55.0,2051.5,Indian
54.174,-33.998,2009.0,4.0,80.0,2061.3,Indian
54.174,-33.998,2009.0,4.0,105.0,2080.7,Indian
54.174,-33.998,2009.0,4.0,130.0,2091.3,Indian
54.174,-33.998,2009.0,4.0,154.0,2095.5,Indian
54.174,-33.998,2009.0,4.0,204.0,2099.9,Indian
54.174,-33.998,2009.0,4.0,251.0,2101.7,Indian
54.174,-33.998,2009.0,4.0,302.0,2103.4,Indian
54.174,-33.998,2009.0,4.0,353.0,2107.1,Indian
54.174,-33.998,2009.0,4.0,401.0,2110.0,Indian
54.174,-33.998,2009.0,4.0,452.0,2114.7,Indian
54.174,-33.998,2009.0,4.0,500.0,2120.0,Indian
54.174,-33.998,2009.0,4.0,599.0,2128.0,Indian
54.174,-33.998,2009.0,4.0,699.0,2135.7,Indian
54.174,-33.998,2009.0,4.0,798.0,2148.4,Indian
54.174,-33.998,2009.0,4.0,898.0,2159.8,Indian
54.174,-33.998,2009.0,4.0,997.0,2175.4,Indian
54.174,-33.998,2009.0,4.0,1095.0,2189.0,Indian
54.174,-33.998,2009.0,4.0,1193.0,2204.6,Indian
54.174,-33.998,2009.0,4.0,1292.0,2218.4,Indian
54.174,-33.998,2009.0,4.0,1391.0,2228.0,Indian
54.174,-33.998,2009.0,4.0,1492.0,2235.9,Indian
54.174,-33.998,2009.0,4.0,1592.0,2242.0,Indian
54.174,-33.998,2009.0,4.0,1691.0,2244.8,Indian
54.174,-33.998,2009.0,4.0,1789.0,2246.2,Indian
54.174,-33.998,2009.0,4.0,1989.0,2248.9,Indian
54.174,-33.998,2009.0,4.0,2236.0,2249.3,Indian
54.174,-33.998,2009.0,4.0,2482.0,2250.8,Indian
54.174,-33.998,2009.0,4.0,2730.0,2253.0,Indian
54.174,-33.998,2009.0,4.0,2979.0,2252.1,Indian
54.174,-33.998,2009.0,4.0,3275.0,2253.5,Indian
54.174,-33.998,2009.0,4.0,3574.0,2254.8,Indian
54.174,-33.998,2009.0,4.0,3802.0,2255.7,Indian
54.174,-33.998,2009.0,4.0,4032.0,2257.6,Indian
54.511,-33.999,2009.0,4.0,9.0,2047.3,Indian
54.511,-33.999,2009.0,4.0,38.0,2053.6,Indian
54.511,-33.999,2009.0,4.0,63.0,2063.7,Indian
54.511,-33.999,2009.0,4.0,112.0,2090.8,Indian
54.511,-33.999,2009.0,4.0,161.0,2095.0,Indian
54.511,-33.999,2009.0,4.0,211.0,2099.0,Indian
54.511,-33.999,2009.0,4.0,265.0,2099.1,Indian
54.511,-33.999,2009.0,4.0,364.0,2101.9,Indian
54.884,-33.998,2009.0,4.0,3.0,2052.1,Indian
54.884,-33.998,2009.0,4.0,20.0,2049.9,Indian
54.884,-33.998,2009.0,4.0,40.0,2052.0,Indian
54.884,-33.998,2009.0,4.0,64.0,2067.3,Indian
54.884,-33.998,2009.0,4.0,89.0,2077.6,Indian
54.884,-33.998,2009.0,4.0,115.0,2086.4,Indian
54.884,-33.998,2009.0,4.0,138.0,2093.4,Indian
54.884,-33.998,2009.0,4.0,183.0,2100.3,Indian
54.884,-33.998,2009.0,4.0,233.0,2107.0,Indian
54.884,-33.998,2009.0,4.0,282.0,2107.3,Indian
54.884,-33.998,2009.0,4.0,331.0,2107.5,Indian
54.884,-33.998,2009.0,4.0,381.0,2109.5,Indian
54.884,-33.998,2009.0,4.0,431.0,2112.6,Indian
54.884,-33.998,2009.0,4.0,481.0,2118.3,Indian
54.884,-33.998,2009.0,4.0,560.0,2122.9,Indian
54.884,-33.998,2009.0,4.0,658.0,2130.2,Indian
54.884,-33.998,2009.0,4.0,758.0,2141.2,Indian
54.884,-33.998,2009.0,4.0,856.0,2158.6,Indian
54.884,-33.998,2009.0,4.0,955.0,2175.1,Indian
54.884,-33.998,2009.0,4.0,1055.0,2186.8,Indian
54.884,-33.998,2009.0,4.0,1155.0,2201.8,Indian
54.884,-33.998,2009.0,4.0,1253.0,2213.2,Indian
54.884,-33.998,2009.0,4.0,1352.0,2226.6,Indian
54.884,-33.998,2009.0,4.0,1446.0,2232.7,Indian
54.884,-33.998,2009.0,4.0,1547.0,2240.9,Indian
54.884,-33.998,2009.0,4.0,1645.0,2241.9,Indian
54.884,-33.998,2009.0,4.0,1745.0,2244.8,Indian
54.884,-33.998,2009.0,4.0,1914.0,2245.7,Indian
54.884,-33.998,2009.0,4.0,2136.0,2248.1,Indian
54.884,-33.998,2009.0,4.0,2384.0,2248.2,Indian
54.884,-33.998,2009.0,4.0,2627.0,2252.2,Indian
54.884,-33.998,2009.0,4.0,2896.0,2253.0,Indian
54.884,-33.998,2009.0,4.0,3176.0,2256.0,Indian
54.884,-33.998,2009.0,4.0,3473.0,2256.9,Indian
54.884,-33.998,2009.0,4.0,3672.0,2257.3,Indian
54.884,-33.998,2009.0,4.0,3891.0,2257.1,Indian
55.294,-33.998,2009.0,4.0,4.0,2048.7,Indian
55.751,-33.997,2009.0,4.0,3.0,2054.2,Indian
55.751,-33.997,2009.0,4.0,36.0,2055.0,Indian
55.751,-33.997,2009.0,4.0,60.0,2055.7,Indian
55.751,-33.997,2009.0,4.0,85.0,2079.5,Indian
55.751,-33.997,2009.0,4.0,110.0,2091.5,Indian
55.751,-33.997,2009.0,4.0,135.0,2097.1,Indian
55.751,-33.997,2009.0,4.0,164.0,2098.2,Indian
55.751,-33.997,2009.0,4.0,215.0,2099.1,Indian
55.751,-33.997,2009.0,4.0,263.0,2101.4,Indian
55.751,-33.997,2009.0,4.0,313.0,2103.5,Indian
55.751,-33.997,2009.0,4.0,363.0,2111.0,Indian
55.751,-33.997,2009.0,4.0,412.0,2111.1,Indian
55.751,-33.997,2009.0,4.0,460.0,2114.8,Indian
55.751,-33.997,2009.0,4.0,529.0,2119.9,Indian
55.751,-33.997,2009.0,4.0,628.0,2128.5,Indian
55.751,-33.997,2009.0,4.0,728.0,2139.2,Indian
55.751,-33.997,2009.0,4.0,825.0,2155.4,Indian
55.751,-33.997,2009.0,4.0,926.0,2170.7,Indian
55.751,-33.997,2009.0,4.0,1026.0,2183.6,Indian
55.751,-33.997,2009.0,4.0,1125.0,2195.1,Indian
55.751,-33.997,2009.0,4.0,1224.0,2208.2,Indian
55.751,-33.997,2009.0,4.0,1323.0,2219.7,Indian
55.751,-33.997,2009.0,4.0,1422.0,2228.5,Indian
55.751,-33.997,2009.0,4.0,1516.0,2234.9,Indian
55.751,-33.997,2009.0,4.0,1646.0,2240.8,Indian
55.751,-33.997,2009.0,4.0,1844.0,2244.9,Indian
55.751,-33.997,2009.0,4.0,2057.0,2248.2,Indian
55.751,-33.997,2009.0,4.0,2303.0,2250.7,Indian
55.751,-33.997,2009.0,4.0,2548.0,2253.6,Indian
55.751,-33.997,2009.0,4.0,2796.0,2257.3,Indian
55.751,-33.997,2009.0,4.0,3053.0,2254.5,Indian
55.751,-33.997,2009.0,4.0,3351.0,2254.5,Indian
55.751,-33.997,2009.0,4.0,3638.0,2254.1,Indian
55.751,-33.997,2009.0,4.0,3971.0,2254.3,Indian
55.751,-33.997,2009.0,4.0,4219.0,2254.5,Indian
55.751,-33.997,2009.0,4.0,4360.0,2256.9,Indian
56.092,-33.998,2009.0,4.0,11.0,2047.8,Indian
56.092,-33.998,2009.0,4.0,46.0,2055.2,Indian
56.092,-33.998,2009.0,4.0,94.0,2082.1,Indian
56.092,-33.998,2009.0,4.0,144.0,2093.7,Indian
56.092,-33.998,2009.0,4.0,195.0,2097.5,Indian
56.092,-33.998,2009.0,4.0,244.0,2105.7,Indian
56.092,-33.998,2009.0,4.0,337.0,2106.8,Indian
56.447,-33.999,2009.0,4.0,10.0,2045.6,Indian
56.447,-33.999,2009.0,4.0,30.0,2049.3,Indian
56.447,-33.999,2009.0,4.0,54.0,2059.4,Indian
56.447,-33.999,2009.0,4.0,79.0,2072.0,Indian
56.447,-33.999,2009.0,4.0,104.0,2084.0,Indian
56.447,-33.999,2009.0,4.0,128.0,2090.2,Indian
56.447,-33.999,2009.0,4.0,153.0,2095.1,Indian
56.447,-33.999,2009.0,4.0,203.0,2102.0,Indian
56.447,-33.999,2009.0,4.0,252.0,2107.4,Indian
56.447,-33.999,2009.0,4.0,302.0,2110.0,Indian
56.447,-33.999,2009.0,4.0,352.0,2111.0,Indian
56.447,-33.999,2009.0,4.0,402.0,2113.3,Indian
56.447,-33.999,2009.0,4.0,451.0,2113.8,Indian
56.447,-33.999,2009.0,4.0,499.0,2117.0,Indian
56.447,-33.999,2009.0,4.0,598.0,2125.3,Indian
56.447,-33.999,2009.0,4.0,697.0,2134.8,Indian
56.447,-33.999,2009.0,4.0,797.0,2154.6,Indian
56.447,-33.999,2009.0,4.0,896.0,2168.0,Indian
56.447,-33.999,2009.0,4.0,995.0,2181.2,Indian
56.447,-33.999,2009.0,4.0,1093.0,2193.9,Indian
56.447,-33.999,2009.0,4.0,1192.0,2203.6,Indian
56.447,-33.999,2009.0,4.0,1292.0,2218.8,Indian
56.447,-33.999,2009.0,4.0,1391.0,2230.9,Indian
56.447,-33.999,2009.0,4.0,1490.0,2237.7,Indian
56.447,-33.999,2009.0,4.0,1590.0,2242.7,Indian
56.447,-33.999,2009.0,4.0,1689.0,2248.0,Indian
56.447,-33.999,2009.0,4.0,1788.0,2248.3,Indian
56.447,-33.999,2009.0,4.0,1987.0,2252.0,Indian
56.447,-33.999,2009.0,4.0,2234.0,2251.2,Indian
56.447,-33.999,2009.0,4.0,2482.0,2253.4,Indian
56.447,-33.999,2009.0,4.0,2730.0,2254.5,Indian
56.447,-33.999,2009.0,4.0,2977.0,2256.0,Indian
56.447,-33.999,2009.0,4.0,3275.0,2257.5,Indian
56.447,-33.999,2009.0,4.0,3573.0,2259.2,Indian
56.447,-33.999,2009.0,4.0,3722.0,2258.2,Indian
56.447,-33.999,2009.0,4.0,3849.0,2260.1,Indian
56.986,-33.999,2009.0,4.0,4.0,2045.8,Indian
56.986,-33.999,2009.0,4.0,37.0,2051.0,Indian
56.986,-33.999,2009.0,4.0,62.0,2059.0,Indian
56.986,-33.999,2009.0,4.0,87.0,2074.7,Indian
56.986,-33.999,2009.0,4.0,116.0,2085.0,Indian
56.986,-33.999,2009.0,4.0,166.0,2095.1,Indian
56.986,-33.999,2009.0,4.0,264.0,2103.6,Indian
56.986,-33.999,2009.0,4.0,363.0,2104.2,Indian
56.986,-33.999,2009.0,4.0,532.0,2113.1,Indian
56.986,-33.999,2009.0,4.0,1839.0,2248.4,Indian
56.986,-33.999,2009.0,4.0,2301.0,2250.4,Indian
56.986,-33.999,2009.0,4.0,2795.0,2253.8,Indian
56.986,-33.999,2009.0,4.0,3341.0,2258.7,Indian
56.986,-33.999,2009.0,4.0,3925.0,2256.8,Indian
56.986,-33.999,2009.0,4.0,4518.0,2257.7,Indian
56.986,-33.999,2009.0,4.0,5051.0,2260.9,Indian
57.034,-33.7,2009.0,4.0,3.0,2040.9,Indian
57.034,-33.7,2009.0,4.0,22.0,2048.1,Indian
57.034,-33.7,2009.0,4.0,41.0,2054.5,Indian
57.034,-33.7,2009.0,4.0,67.0,2071.5,Indian
57.034,-33.7,2009.0,4.0,91.0,2082.6,Indian
57.034,-33.7,2009.0,4.0,136.0,2090.5,Indian
57.034,-33.7,2009.0,4.0,234.0,2103.9,Indian
57.034,-33.7,2009.0,4.0,334.0,2107.2,Indian
57.034,-33.7,2009.0,4.0,462.0,2111.3,Indian
57.034,-33.7,2009.0,4.0,662.0,2125.3,Indian
57.034,-33.7,2009.0,4.0,859.0,2148.2,Indian
57.034,-33.7,2009.0,4.0,1152.0,2193.4,Indian
57.034,-33.7,2009.0,4.0,1518.0,2234.9,Indian
57.034,-33.7,2009.0,4.0,1911.0,2249.0,Indian
57.034,-33.7,2009.0,4.0,2387.0,2252.3,Indian
57.034,-33.7,2009.0,4.0,2871.0,2253.2,Indian
57.034,-33.7,2009.0,4.0,3446.0,2255.8,Indian
57.034,-33.7,2009.0,4.0,3733.0,2256.5,Indian
57.034,-33.7,2009.0,4.0,4029.0,2256.8,Indian
57.034,-33.7,2009.0,4.0,4327.0,2257.3,Indian
57.034,-33.7,2009.0,4.0,4635.0,2256.4,Indian
57.034,-33.7,2009.0,4.0,4864.0,2256.5,Indian
57.034,-33.7,2009.0,4.0,4994.0,2258.5,Indian
57.05,-33.2,2009.0,4.0,10.0,2049.3,Indian
57.05,-33.2,2009.0,4.0,33.0,2050.2,Indian
57.05,-33.2,2009.0,4.0,58.0,2050.4,Indian
57.05,-33.2,2009.0,4.0,82.0,2056.7,Indian
57.05,-33.2,2009.0,4.0,156.0,2095.1,Indian
57.05,-33.2,2009.0,4.0,256.0,2107.0,Indian
57.05,-33.2,2009.0,4.0,354.0,2110.6,Indian
57.05,-33.2,2009.0,4.0,503.0,2116.0,Indian
57.05,-33.2,2009.0,4.0,701.0,2130.9,Indian
57.05,-33.2,2009.0,4.0,896.0,2160.3,Indian
57.05,-33.2,2009.0,4.0,1097.0,2195.6,Indian
57.05,-33.2,2009.0,4.0,1294.0,2218.1,Indian
57.05,-33.2,2009.0,4.0,1591.0,2244.4,Indian
57.05,-33.2,2009.0,4.0,1989.0,2255.1,Indian
57.05,-33.2,2009.0,4.0,2485.0,2257.5,Indian
57.05,-33.2,2009.0,4.0,2981.0,2258.9,Indian
57.05,-33.2,2009.0,4.0,3571.0,2260.4,Indian
57.05,-33.2,2009.0,4.0,3969.0,2259.8,Indian
57.05,-33.2,2009.0,4.0,4365.0,2259.9,Indian
57.05,-33.2,2009.0,4.0,4763.0,2260.0,Indian
57.05,-33.2,2009.0,4.0,5160.0,2260.1,Indian
57.05,-33.2,2009.0,4.0,5507.0,2260.6,Indian
57.05,-33.2,2009.0,4.0,5876.0,2261.7,Indian
57.041,-33.558,2009.0,4.0,4.0,2044.0,Indian
57.041,-33.558,2009.0,4.0,37.0,2049.9,Indian
57.041,-33.558,2009.0,4.0,62.0,2061.5,Indian
57.041,-33.558,2009.0,4.0,87.0,2076.2,Indian
57.041,-33.558,2009.0,4.0,166.0,2096.1,Indian
57.041,-33.558,2009.0,4.0,265.0,2103.7,Indian
57.041,-33.558,2009.0,4.0,364.0,2107.0,Indian
57.041,-33.558,2009.0,4.0,532.0,2117.3,Indian
57.041,-33.558,2009.0,4.0,729.0,2136.0,Indian
57.041,-33.558,2009.0,4.0,929.0,2163.7,Indian
57.041,-33.558,2009.0,4.0,1123.0,2183.5,Indian
57.041,-33.558,2009.0,4.0,1321.0,2213.3,Indian
57.041,-33.558,2009.0,4.0,1658.0,2244.4,Indian
57.041,-33.558,2009.0,4.0,2072.0,2251.3,Indian
57.041,-33.558,2009.0,4.0,2570.0,2254.0,Indian
57.041,-33.558,2009.0,4.0,3078.0,2264.1,Indian
57.041,-33.558,2009.0,4.0,3705.0,2258.8,Indian
57.041,-33.558,2009.0,4.0,4102.0,2258.5,Indian
57.041,-33.558,2009.0,4.0,4499.0,2257.8,Indian
57.041,-33.558,2009.0,4.0,4895.0,2257.8,Indian
57.041,-33.558,2009.0,4.0,5292.0,2257.9,Indian
57.041,-33.558,2009.0,4.0,5564.0,2258.5,Indian
57.041,-33.558,2009.0,4.0,5837.0,2258.8,Indian
57.065,-33.847,2009.0,4.0,3.0,2036.4,Indian
57.065,-33.847,2009.0,4.0,21.0,2037.3,Indian
57.065,-33.847,2009.0,4.0,65.0,2059.9,Indian
57.065,-33.847,2009.0,4.0,89.0,2072.9,Indian
57.065,-33.847,2009.0,4.0,135.0,2089.4,Indian
57.065,-33.847,2009.0,4.0,233.0,2104.9,Indian
57.065,-33.847,2009.0,4.0,334.0,2109.1,Indian
57.065,-33.847,2009.0,4.0,463.0,2114.5,Indian
57.065,-33.847,2009.0,4.0,660.0,2127.4,Indian
57.065,-33.847,2009.0,4.0,859.0,2153.8,Indian
57.065,-33.847,2009.0,4.0,1057.0,2183.0,Indian
57.065,-33.847,2009.0,4.0,1249.0,2212.2,Indian
57.065,-33.847,2009.0,4.0,1448.0,2237.0,Indian
57.065,-33.847,2009.0,4.0,1715.0,2245.6,Indian
57.065,-33.847,2009.0,4.0,2136.0,2250.4,Indian
57.065,-33.847,2009.0,4.0,2627.0,2253.9,Indian
57.065,-33.847,2009.0,4.0,3151.0,2263.6,Indian
57.065,-33.847,2009.0,4.0,3449.0,2262.1,Indian
57.065,-33.847,2009.0,4.0,3742.0,2258.4,Indian
57.065,-33.847,2009.0,4.0,4031.0,2260.6,Indian
57.065,-33.847,2009.0,4.0,4219.0,2261.6,Indian
57.065,-33.847,2009.0,4.0,4460.0,2260.7,Indian
57.065,-33.847,2009.0,4.0,4600.0,2262.3,Indian
57.519,-34.0,2009.0,4.0,13.0,2046.5,Indian
57.519,-34.0,2009.0,4.0,33.0,2047.5,Indian
57.519,-34.0,2009.0,4.0,57.0,2046.5,Indian
57.519,-34.0,2009.0,4.0,82.0,2054.6,Indian
57.519,-34.0,2009.0,4.0,107.0,2071.6,Indian
57.519,-34.0,2009.0,4.0,157.0,2086.1,Indian
57.519,-34.0,2009.0,4.0,206.0,2094.1,Indian
57.519,-34.0,2009.0,4.0,256.0,2103.0,Indian
57.519,-34.0,2009.0,4.0,305.0,2106.6,Indian
57.519,-34.0,2009.0,4.0,354.0,2107.7,Indian
57.519,-34.0,2009.0,4.0,404.0,2111.0,Indian
57.519,-34.0,2009.0,4.0,504.0,2113.4,Indian
57.519,-34.0,2009.0,4.0,603.0,2121.1,Indian
